1,3116448581,0
2,3116448581,0
3,3116448581,0
4,3116448581,0
5,3116448581,0
6,3116448581,0
7,3116448581,0
8,3116448581,0
9,3116448581,0
10,3116448581,0
11,3116448581,0
12,3116448581,0
13,3116448581,0
14,3116448581,0
15,3116448581,0
16,3116448581,0
17,3116448581,0
18,3116448581,0
19,3116448581,0
20,3116448581,0
21,3116448581,0
22,3116448581,0
23,3116448581,0
24,3116448581,0
25,3116448581,0
26,3116448581,0
27,3116448581,0
28,3116448581,0
29,3116448581,0
30,3116448581,0
31,3116448581,0
32,3116448581,0
33,3116448581,0
34,3116448581,0
35,3116448581,0
36,3116448581,0
37,3116448581,0
38,3116448581,0
39,3116448581,0
40,3116448581,0
41,3116448581,0
42,3116448581,0
43,3116448581,0
44,3116448581,0
45,3116448581,0
46,3116448581,0
47,3116448581,0
48,3116448581,0
49,3116448581,0
50,3116448581,0
51,3116448581,0
52,3116448581,0
53,3116448581,0
54,3116448581,0
55,3116448581,0
56,3116448581,0
57,3116448581,0
58,3116448581,0
59,3116448581,0
60,3116448581,0
61,3116448581,0
62,3116448581,0
63,3116448581,0
64,3116448581,0
65,3116448581,0
66,3116448581,0
67,3116448581,0
68,3116448581,0
69,3116448581,0
70,3116448581,0
71,3116448581,0
72,3116448581,0
73,3116448581,0
74,3116448581,0
75,3116448581,0
76,3116448581,0
77,3116448581,0
78,3116448581,0
79,3116448581,0
80,3116448581,0
81,3116448581,0
82,3116448581,0
83,3116448581,0
84,3116448581,0
85,3116448581,0
86,3116448581,0
87,3116448581,0
88,3116448581,0
89,3116448581,0
90,3116448581,0
91,3116448581,0
92,3116448581,0
93,3116448581,0
94,3116448581,0
95,3116448581,0
96,3116448581,0
97,3116448581,0
98,3116448581,0
99,3116448581,0
100,3116448581,0
101,3116448581,0
102,3116448581,0
103,3116448581,0
104,3116448581,0
105,3116448581,0
106,3116448581,0
107,3116448581,0
108,3116448581,0
109,3116448581,0
110,3116448581,0
111,3116448581,0
